Hex,Segment,Field Names
4303005ed18b61b96163747561746f7273036c65641100ff4f4646,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 17), (17, 21), (21, 23), (23, 24), (24, 27)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
6142005f6ec1002400000d48ff44617461207265636569766564,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 12), (12, 13), (13, 26)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
6481006039e1a0ebc132ff7b226572726f72223a20224e6f7420466f756e64227d,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 10), (10, 11), (11, 33)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
61a100670fc100ff556e617574686f72697a656420616363657373,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 8), (8, 27)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
63450069d5f8d1,"[(0, 1), (1, 2), (2, 4), (4, 7)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token']"
440100754118813d3d03636f61702e6578616d706c652e636f6d8464617461066c6174657374,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 26), (26, 31), (31, 38)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(3)', 'Option(11)', 'Option(11)']"
64a1007a2917f05ec100ff556e617574686f72697a656420616363657373,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 10), (10, 11), (11, 30)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
4302007d0c3b7ebc6d6561737572656d656e74731132ff7b22646576696365223a202273656e736f723031222c2022737461747573223a2022616374697665227d,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 20), (20, 22), (22, 23), (23, 65)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420400870987b873657373696f6e7306616263313233,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 15), (15, 22)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
5201008e269f3d003139322e3136382e312e3130308464617461066c6174657374,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 21), (21, 26), (26, 33)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(3)', 'Option(11)', 'Option(11)']"
61a30091cfc1322400000a9dff7b226572726f72223a20224261642052657175657374227d,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 12), (12, 13), (13, 37)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
430300987608b4b873657474696e6773097468726573686f6c641132ff7b227374617465223a20226f6e227d,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 16), (16, 26), (26, 28), (28, 29), (29, 44)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
61a30099cfc132ff7b226572726f72223a20224e6f7420466f756e64227d,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 8), (8, 30)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
4503009afda3908a4cb6636f6e66696708696e74657276616c1100ff4f4646,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 16), (16, 25), (25, 27), (27, 28), (28, 31)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
4202009e6a6cbd006e6f74696669636174696f6e731132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 21), (21, 23), (23, 24), (24, 63)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
4503009f78879491dfb764657669636573033030310573746174651132ff7b227374617465223a20226f6e227d,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 17), (17, 21), (21, 27), (27, 29), (29, 30), (30, 45)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420400a1a4a9bc6d6561737572656d656e7473036f6c64,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 19), (19, 23)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
460300a2dc128e68d0f9b7636f6e74726f6c0470756d701132ff7b22636f6c6f72223a2022726564227d,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 18), (18, 23), (23, 25), (25, 26), (26, 42)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420200a85fd4b66576656e74731132ff7b2274656d7065726174757265223a2032332e352c202268756d6964697479223a2036307d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 13), (13, 15), (15, 16), (16, 53)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
614100b12fc1002400000b8cff44617461207265636569766564,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 12), (12, 13), (13, 26)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
510100b294b6737461747573,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 12)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)']"
460300b410c1c46f07ebb764657669636573033030310573746174651132ff7b226272696768746e657373223a2037357d,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 18), (18, 22), (22, 28), (28, 30), (30, 31), (31, 49)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420300b556ebb873657474696e6773097468726573686f6c641132ff7b22636f6c6f72223a2022726564227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 15), (15, 25), (25, 27), (27, 28), (28, 44)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420200b7186cb66576656e74731132ff7b2274656d7065726174757265223a2032332e352c202268756d6964697479223a2036307d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 13), (13, 15), (15, 16), (16, 53)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
510100bcb63d003139322e3136382e312e3130308464617461066c6174657374,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 20), (20, 25), (25, 32)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(3)', 'Option(11)', 'Option(11)']"
450200c0afe0e02f82b4646174611132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 14), (14, 16), (16, 17), (17, 56)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420300c432bdb764657669636573033030310573746174651132ff7b227374617465223a20226f6e227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 14), (14, 18), (18, 24), (24, 26), (26, 27), (27, 42)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
524100c6e74fc13224000009b1ff7b22726573756c74223a202273756363657373227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 13), (13, 14), (14, 35)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
508300ccc100240000044cff556e617574686f72697a656420616363657373,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 31)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
460300d261cadb0db427b764657669636573033030310573746174651100ff4f4646,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 18), (18, 22), (22, 28), (28, 30), (30, 31), (31, 34)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
538300d800bdf1c132ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 9), (9, 10), (10, 44)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
548400db3796690fc132ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 10), (10, 11), (11, 45)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
440200df95cdb1ddb66576656e74731100ff48656c6c6f2c20436f415021,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 15), (15, 17), (17, 18), (18, 30)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
504100e0c100ff44617461207265636569766564,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 7), (7, 20)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Payload Marker', 'Payload']"
460200e64063522d3352b66576656e74731132ff7b2274656d7065726174757265223a2032332e352c202268756d6964697479223a2036307d,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 17), (17, 19), (19, 20), (20, 57)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420200eeed61b66576656e74731132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 13), (13, 15), (15, 16), (16, 55)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
430200f0a00f4bb4646174611132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 12), (12, 14), (14, 15), (15, 54)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
450300f6461e6972f3b96163747561746f7273036c65641132ff7b226272696768746e657373223a2037357d,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 19), (19, 23), (23, 25), (25, 26), (26, 44)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
440400facb3039a6b873657373696f6e7306616263313233,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 17), (17, 24)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
604200fcc132ff7b22726573756c74223a202273756363657373227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 7), (7, 28)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Payload Marker', 'Payload']"
410100fd083d03636f61702e6578616d706c652e636f6d8464617461066c6174657374,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 23), (23, 28), (28, 35)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(3)', 'Option(11)', 'Option(11)']"
410400ff95bc74656d702d73656e736f727303303031,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 18), (18, 22)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
5044010fc1322400000d4cff7b22726573756c74223a202273756363657373227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 33)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
50a10113c1322400000156ff7b226572726f72223a20224261642052657175657374227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 36)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
4402011634649160b66576656e74731100ff48656c6c6f2c20436f415021,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 15), (15, 17), (17, 18), (18, 30)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
46020117fea1c24b3244bc6d6561737572656d656e74731132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 23), (23, 25), (25, 26), (26, 65)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
4602011fa2fdc6b4c8a8b773656e736f72731100ff48656c6c6f2c20436f415021,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 18), (18, 20), (20, 21), (21, 33)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
42030125b9dcb873657474696e6773097468726573686f6c641100ff4f4e,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 15), (15, 25), (25, 27), (27, 28), (28, 30)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
43020126eefc0ab66576656e74731132ff7b2274656d7065726174757265223a2032332e352c202268756d6964697479223a2036307d,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 14), (14, 16), (16, 17), (17, 54)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
41010128463d003139322e3136382e312e313030896163747561746f7273036c6564,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 20), (20, 30), (30, 34)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(3)', 'Option(11)', 'Option(11)']"
6241012d1e8ac1322400000bb7ff7b22726573756c74223a202273756363657373227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 13), (13, 14), (14, 35)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
54830137ad5d3fcdc1002400000687ff556e617574686f72697a656420616363657373,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 10), (10, 15), (15, 16), (16, 35)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
60840144c1322400000626ff7b226572726f72223a20224261642052657175657374227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 36)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
4502015796f9f3e8d1b66576656e74731132ff7b2273656e736f725f6964223a202274656d70303031222c202276616c7565223a2032352e337d,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 16), (16, 18), (18, 19), (19, 58)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
4101015a36b773656e736f727303303031,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 13), (13, 17)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
6141015d22c132ff7b22737461747573223a20226f6b227d,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 8), (8, 24)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
54a1016032248a54c1322400000848ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 10), (10, 15), (15, 16), (16, 50)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
50a10165c1322400000a51ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 46)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
4401016790d0f0cab773656e736f727303303031,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 16), (16, 20)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
624201697623c132ff7b22737461747573223a20226f6b227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 9), (9, 25)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
52a301713dbdc132ff7b226572726f72223a20224261642052657175657374227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 9), (9, 33)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
51830174f4c100ff556e617574686f72697a656420616363657373,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 8), (8, 27)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
44030182d92217d1b7636f6e74726f6c0470756d701132ff7b22636f6c6f72223a2022726564227d,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 16), (16, 21), (21, 23), (23, 24), (24, 40)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
60830187c13224000009cdff7b226572726f72223a20224e6f7420466f756e64227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 34)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
51a3018a37c132ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 8), (8, 42)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
4602018ca6d24a24db70bd006e6f74696669636174696f6e731100ff74656d70657261747572653d32342e312668756d69646974793d3538,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 25), (25, 27), (27, 28), (28, 56)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
62440193d63dc132ff7b22737461747573223a20226f6b227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 9), (9, 25)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
44010194558f2a34b773656e736f727303303031,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 16), (16, 20)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
430401981bb817b873657373696f6e7306616263313233,"[(0, 1), (1, 2), (2, 4), (4, 7), (7, 16), (16, 23)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
5283019ec76ec132ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 9), (9, 43)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
4104019f02bc6d6561737572656d656e7473036f6c64,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 18), (18, 22)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
450201a49992fbb86eb66576656e74731100ff74656d70657261747572653d32342e312668756d69646974793d3538,"[(0, 1), (1, 2), (2, 4), (4, 9), (9, 16), (16, 18), (18, 19), (19, 47)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
61a101aa65c1322400000173ff7b226572726f72223a20224261642052657175657374227d,"[(0, 1), (1, 2), (2, 4), (4, 5), (5, 7), (7, 12), (12, 13), (13, 37)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
50a001b5c13224000003d7ff7b226572726f72223a2022496e7465726e616c20536572766572204572726f72227d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 12), (12, 46)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Option(12)', 'Option(14)', 'Payload Marker', 'Payload']"
440401bfa6a9e721b563616368650765787069726564,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 14), (14, 22)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
440401c00c4b52c7b563616368650765787069726564,"[(0, 1), (1, 2), (2, 4), (4, 8), (8, 14), (14, 22)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
420301c68062b7636f6e74726f6c0470756d701100ff4f4646,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 14), (14, 19), (19, 21), (21, 22), (22, 25)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
420301c9d73bb764657669636573033030310573746174651132ff7b226272696768746e657373223a2037357d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 14), (14, 18), (18, 24), (24, 26), (26, 27), (27, 45)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
460201cabbee6f743856bc6d6561737572656d656e74731132ff7b2274656d7065726174757265223a2032332e352c202268756d6964697479223a2036307d,"[(0, 1), (1, 2), (2, 4), (4, 10), (10, 23), (23, 25), (25, 26), (26, 63)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(12)', 'Payload Marker', 'Payload']"
624401ce9492c132ff7b2274656d7065726174757265223a2032322e352c202274696d657374616d70223a20313633353738393132337d,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 8), (8, 9), (9, 55)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(12)', 'Payload Marker', 'Payload']"
420401d104a1b46c6f6773056465627567,"[(0, 1), (1, 2), (2, 4), (4, 6), (6, 11), (11, 17)]","['Ver+Type+TKL', 'Code', 'Message ID', 'Token', 'Option(11)', 'Option(11)']"
